"Code","Prefecture","A1101","A110101","A110102","A1102","A110201","A110202","A1301","A130101","A130102","A1302","A130201","A130202","A1303","A130301","A130302","A4101","A410101","A410102","A4103","A4200","A420001","A420002","A5101","A510101","A510102","A5102","A510201","A510202","A9101","A9201","B4101","B4102","B4103","B4106","B4109","C3301","C3302","C3801","C3802","C3803","C3804","C5401","C5403","E1101","E1301","E1501","E2101","E2401","E2501","E3101","E3401","E3501","E3701","E3702","E4101","E4401","E4501","E4601","E4602","E6101","E6102","E6201","E6202","E6301","E6302","E6501","E650110","E6502","E650210","E7101","E7102","E7201","E7202","F3101","F3102","F3103","F3104","F3105","F3106","G5105","H1800","H1801","H1802","H1803","H2600","H2601","H2602","H2603","I510120","I5102","I5103","J2503","J2505","J250502","J2506","J2526","L3221","L322101","L322102","L322103","L322104","L322105","L322106","L322107","L322108","L322109","L322110"
"R10000","群馬県","2020000","994000","1025000","1983000","976000","1007000","283000","145000","138000","1292000","658000","634000","441000","190000","251000","16817","8579","8238","1.36","18498","9910","8588","28979","16836","12143","31845","17959","13886","10370","3914","15.3","33.5","0.5","93","1310.5","13086","2617702","1479","30972","196","10141","37600","77900","228","1935","25119","348","6898","118766","182","4072","59603","19722","19175","85","3949","54271","17532","9277","13","14","227","1569","2992","23249","1423","84","4967","593","70","41","10049","1916","61143","237244","372484","19924","18443","16298","54104","15663","7556","5697","2269","1476204","975451","231006","261036","127","1561","953","414","39790","75","44186","5271","278218","67306","14833","20014","8213","11292","10080","38442","8515","27459","72062"
"R11000","埼玉県","7106000","3576000","3530000","7020000","3536000","3484000","978000","501000","477000","4818000","2476000","2342000","1294000","594000","700000","60818","31261","29557","1.26","50134","27699","22435","169565","95646","73919","161021","90245","70776","40304","14201","15.8","34.3","1","90","1068","40380","9140205","876","22115","364","15255","120400","269200","642","7305","119421","830","19661","400250","451","11746","197321","64688","62444","208","11176","171185","54049","29737","15","28","311","4237","5741","117605","2766","187","22066","1476","112","34","20523","3547","173697","730807","624781","32735","40034","27056","258330","63602","19132","20450","23795","5512768","2385829","2247029","869645","307","3930","3307","865","74598","1217","77947","11181","348987","76014","21484","22014","10367","18709","14427","43183","26910","45633","70247"
"R12000","千葉県","6119000","3056000","3063000","6041000","3021000","3019000","819000","420000","399000","4103000","2095000","2008000","1176000","532000","644000","51821","26576","25245","1.25","45473","25197","20276","167172","94074","73098","147540","83606","63934","35751","12352","16.6","32.6","4","101","1190","33191","7846339","1643","48312","173","26070","83100","225600","594","5636","98875","863","18082","336900","407","10440","162490","53415","51749","195","9674","146669","46364","24700","14","26","371","4095","5568","109054","2450","281","22966","3019","111","31","18771","836","148670","653150","497791","26088","35012","22944","247299","57918","14506","20814","21871","4830249","1814493","2140456","819518","252","3697","3121","700","71024","974","72497","9294","322247","78133","12071","19924","10485","16100","12067","38145","19816","41480","74025"
"R13000","東京都","12848000","6388000","6461000","12563000","6250000","6313000","1494000","766000","727000","8756000","4494000","4262000","2509000","1094000","1415000","103837","53564","50273","1.05","96354","52202","44152","443349","241188","202161","348849","193457","155392","89243","26627","17","33","4.6","89","1332","43409","14877786","1999","131658","694","93669","354100","1657300","1084","11173","177675","1382","30650","588374","826","18416","304555","99162","96254","450","18622","306965","96560","61530","56","132","1353","45421","25824","606532","11712","2224","142797","15792","456","179","162932","31054","441497","1841328","2182769","130242","91733","82908","658071","134799","15770","55849","61549","9659970","1977726","5206977","2395638","596","12641","10551","1676","165091","4601","166626","26793","327384","77817","24163","21125","10050","16265","15634","31696","20661","38769","71203"
"R14000","神奈川県","8912000","4497000","4415000","8786000","4436000","4350000","1199000","615000","584000","6040000","3130000","2910000","1641000","739000","902000","79193","40747","38446","1.25","61093","34136","26957","242080","136306","105774","209606","120408","89198","56487","18265","16.5","32.1","4.3","100","1464.5","41327","10013815","1719","49260","322","27738","190100","426100","742","8426","147735","898","23889","484177","481","13850","225798","73738","69541","247","12408","189877","59489","35833","22","27","493","5137","9144","182950","4058","519","35307","4154","121","19","25529","3241","222440","954574","810200","43494","49480","37046","412384","81967","17151","29906","33866","6369831","2048793","3065290","1199003","303","6320","4777","892","85012","1822","89176","13104","324168","74061","19996","21034","9915","14624","15542","39249","19047","38753","71947"
"R15000","新潟県","2408000","1165000","1243000","2397000","1160000","1236000","315000","161000","154000","1488000","754000","734000","602000","248000","354000","18724","9680","9044","1.37","25126","13325","11801","25653","14906","10747","32436","18194","14242","11192","3506","14.4","30.9","1.7","157","1748.5","15966","2963163","2807","49441","284","18053","32300","101200","160","1481","17405","568","8870","133691","247","5268","70467","23257","22727","114","5071","69865","22740","10959","6","17","177","2182","2548","23196","1115","132","5319","1154","79","11","16666","230","115408","404821","406597","41126","42031","40374","50351","15454","8455","5267","1599","1662625","1237757","168969","247107","116","1718","1186","701","60428","12","58077","7036","299815","71855","17080","25066","9355","12246","12615","39034","12437","32076","68052"
"R16000","富山県","1107000","534000","573000","1094000","528000","566000","145000","75000","70000","689000","347000","342000","272000","112000","161000","8728","4452","4276","1.34","11194","5878","5316","14041","8190","5851","15861","8865","6996","5184","1674","14.9","33.4","1.4","159","1769.5","6889","1383582","552","15373","84","6893","38200","97000","99","732","8683","210","3662","61048","86","2113","30456","10060","9852","57","2346","28830","9320","5089","4","5","80","1068","1172","9876","561","54","2185","432","34","31","3493","2862","44660","162818","167794","15840","16166","15244","28896","7234","3729","2809","478","778059","569711","54289","142238","96","774","464","315","30940","0","30050","3773","357909","75977","12882","25838","9610","13445","10883","41872","14138","35884","117380"
"R17000","石川県","1173000","566000","606000","1163000","562000","602000","163000","83000","79000","747000","374000","372000","261000","107000","153000","10294","5192","5102","1.4","10717","5542","5175","18450","10795","7655","20603","11915","8688","5990","1886","15.1","32.3","1.9","160","1820.5","6946","1743469","944","26591","124","10704","52700","90400","78","723","8468","238","4191","67833","107","2354","34048","11243","11065","62","2603","32829","10590","5774","5","11","149","2483","2162","23920","1046","89","5185","962","38","26","4742","3868","47742","179198","215103","17798","17988","16897","32780","8851","3960","3965","880","854154","547996","102090","200049","92","857","489","385","38860","0","36782","4887","342688","77280","14080","25642","10230","15604","15455","47907","10046","34031","92412"
"R18000","福井県","817000","395000","422000","805000","390000","415000","118000","61000","57000","505000","254000","251000","193000","80000","113000","7191","3705","3486","1.52","7886","4040","3846","9647","5591","4056","12199","6856","5343","4124","1334","15","32.9","1.1","156","2000","4446","1027414","1242","17799","77","4697","41300","78500","128","570","6084","215","3229","48715","87","1911","25204","8378","8197","39","1859","24517","8007","4549","3","4","88","902","1281","8740","439","26","1985","367","24","25","2131","2716","27975","99061","121946","11235","11239","10629","22655","5065","2524","2128","402","523640","384915","41969","96148","72","582","273","275","24915","0","24657","2944","321887","69576","17033","24124","10068","14510","11344","40167","8156","28948","97962"
"R19000","山梨県","877000","430000","447000","863000","424000","440000","122000","63000","59000","552000","281000","271000","202000","86000","117000","6988","3610","3378","1.35","8347","4404","3943","13770","7969","5801","16277","9233","7044","4454","1723","15.3","34","-0.8","85","1052.5","5103","1009754","1586","26205","107","6847","33200","60700","75","631","7783","217","3403","51922","106","2054","27450","9063","8838","45","2051","27620","8755","5045","4","9","87","1079","1375","16693","736","134","3497","381","24","20","2532","259","29382","115552","105539","8723","9013","8317","25880","5655","3360","1849","442","571567","436511","50543","84185","53","658","419","237","20970","0","20691","2279","287745","66040","16881","21607","8333","12331","11705","31060","13250","30170","76366"
"R20000","長野県","2182000","1061000","1121000","2147000","1046000","1101000","303000","156000","147000","1333000","673000","660000","545000","231000","313000","18618","9617","9001","1.47","21910","11358","10552","29954","16835","13119","34706","19298","15408","11141","3938","12.5","32.2","-2.5","102","887","14163","2542155","3442","72318","540","27373","26300","72800","120","1117","14253","398","7918","127689","201","4837","65382","21781","21249","110","4725","61637","19868","10068","10","7","266","1504","3707","14592","1700","128","3298","724","62","37","6089","2410","78973","308542","332665","28254","28673","27528","59045","15567","8146","5415","1758","1588271","1115648","199576","259248","122","1555","1003","611","60502","0","55751","5897","306157","66928","18523","23061","9796","13539","12790","40749","14257","31981","74533"
"R21000","岐阜県","2104000","1018000","1085000","2061000","999000","1062000","298000","152000","146000","1337000","664000","672000","469000","202000","267000","17696","9077","8619","1.34","18910","10045","8865","30597","17661","12936","34325","19034","15291","10687","3560","16.4","34.7","1.5","111","1608","12694","2613990","1471","26567","187","9863","38800","80800","192","1815","24930","388","7447","125469","201","4426","62921","21048","20129","82","4219","58419","19052","10528","11","12","314","1625","5130","18033","2497","230","4003","554","41","43","5208","3820","64048","247658","311703","21401","22607","19707","69190","16098","7137","6611","2195","1564507","990360","258715","305016","90","1542","938","437","45870","12","42160","4411","293170","69125","10290","22344","7630","14737","12597","38562","16096","31639","70151"
"R22000","静岡県","3796000","1872000","1924000","3719000","1833000","1887000","523000","269000","254000","2442000","1245000","1197000","835000","361000","475000","33274","17036","16238","1.44","32507","17399","15108","61521","36710","24811","63300","36239","27061","21150","7208","17.1","31.9","3.6","98","2052.5","24783","5881575","4107","78972","370","25380","77200","149600","527","4562","66838","541","11400","215028","291","6830","109152","35564","34009","148","7338","104780","33951","17847","7","14","142","1982","3087","33119","1385","193","7602","944","100","45","14010","1832","113361","446001","500241","36784","37260","35040","121723","36832","15467","15618","5466","3355809","2046080","603728","684151","155","2680","1734","509","50365","321","52233","7150","296106","68651","22403","21965","9140","13323","13305","33437","11621","30447","71814"
"R23000","愛知県","7357000","3691000","3666000","7180000","3603000","3577000","1083000","557000","527000","4908000","2532000","2376000","1368000","610000","759000","70218","36180","34038","1.38","53618","29305","24313","132349","80388","51961","111829","65904","45925","46940","13772","16.6","34.4","2.1","100","1269.5","42552","11031123","1594","56536","300","26599","105600","296300","531","5660","101599","987","22205","437862","439","12540","211452","69475","65003","226","12042","187017","59606","34821","27","49","663","9999","11932","168282","5588","373","37243","3620","187","118","48009","13957","171112","719976","1393501","65380","49562","46360","291525","74050","22127","35578","15216","6223137","3003822","1602532","1557402","300","4932","3611","1181","148063","436","138293","13978","299043","72362","24570","20891","11048","14904","11711","32676","13457","30578","66846"
"R24000","三重県","1873000","912000","961000","1833000","893000","940000","261000","134000","127000","1190000","598000","593000","425000","181000","243000","15716","8038","7678","1.37","17141","8892","8249","33478","20210","13268","32716","18758","13958","9919","3377","16.6","32.3","3.7","100","1310","11434","2596738","1969","34208","66","5956","38400","71200","259","1698","21861","437","7161","108737","187","4094","55110","18392","17727","78","3924","52708","17031","8701","4","8","103","1173","1814","13854","811","67","3146","484","49","83","3744","3703","53275","211982","280929","16343","17257","15396","60227","17092","6685","8337","2022","1438265","895211","210038","330466","97","1486","858","437","39941","5","38276","4945","320574","67302","15190","21856","12327","13801","12146","39288","9295","36771","92598"
"R25000","滋賀県","1398000","691000","707000","1372000","678000","694000","212000","109000","103000","917000","466000","451000","268000","115000","152000","13343","6855","6488","1.42","10649","5625","5024","30714","17983","12731","27684","16157","11527","7888","2495","15.2","32.8","1.7","135","1473.5","9289","2526927","569","12626","117","6564","54600","91000","188","1588","20047","237","5094","86354","107","2975","42133","13988","13499","58","2817","38676","12399","7043","4","7","97","884","1306","32892","650","28","7222","1202","27","12","2097","764","47513","185888","224530","14663","15508","13302","50188","14071","5433","6101","2481","1229317","711509","273978","240521","54","941","545","242","24993","241","25717","3925","305810","72818","12617","20981","9852","13943","11237","45153","20055","31707","67448"
"R26000","京都府","2643000","1270000","1373000","2598000","1248000","1349000","348000","178000","170000","1717000","847000","870000","571000","241000","330000","21597","11101","10496","1.18","22619","11682","10937","57453","31213","26240","61790","34013","27777","13978","4962","16.3","34.6","1.9","109","1212.5","10953","2395990","990","30992","177","19536","116600","309300","233","2229","32507","447","8652","141636","204","5084","71163","23637","22730","106","5271","71436","22901","14776","17","31","369","8336","7131","136626","3295","525","30111","4279","66","59","15986","5914","101563","433908","332485","28186","27887","23827","97034","18316","4934","6685","6450","1490827","603113","595874","278339","165","2530","1323","489","49269","168","50164","6797","288640","75153","21549","20204","8446","13393","13653","30472","11671","30907","63194"
"R27000","大阪府","8839000","4282000","4557000","8664000","4199000","4465000","1215000","622000","593000","5793000","2861000","2932000","1803000","786000","1017000","76914","39296","37618","1.24","70283","38346","31937","164884","89556","75328","169836","94302","75534","51994","20328","17.6","34.6","4.3","98","962.5","31581","10048928","1305","71176","341","50241","163600","526100","808","7964","133243","1044","25985","502413","527","15370","243092","80150","76651","285","14927","218677","67575","38538","36","56","873","12153","17441","205360","8131","963","44722","4600","248","64","80436","10379","344661","1377423","1455958","105847","95399","87298","327085","73058","11057","28583","33001","5744192","1402434","3058653","1258690","508","8291","5394","1161","127310","1789","134308","19107","281867","69451","25491","19398","9049","12294","14053","31584","13480","26964","60102"
"R28000","兵庫県","5593000","2679000","2914000","5508000","2639000","2869000","783000","401000","382000","3609000","1764000","1845000","1197000","512000","685000","48685","25183","23502","1.3","47877","25476","22401","100403","54612","45791","101840","56158","45682","30433","10821","17.4","32.4","4.5","93","922","24967","7328442","1879","47883","392","26085","100300","197300","758","4899","75150","832","18305","327311","400","10611","160120","53406","51312","220","10392","145941","46600","27623","21","42","604","6044","9607","108950","4578","541","24068","2301","102","95","17730","9794","197195","791150","615843","54091","57156","49150","211341","39895","10596","13214","15501","3603471","1382204","1567200","624122","322","4891","2910","869","77516","675","80461","10596","254612","67675","8906","18300","8377","12015","9841","29411","10303","29187","60597"
"R29000","奈良県","1413000","671000","742000","1403000","667000","737000","192000","98000","94000","911000","438000","473000","307000","133000","174000","11261","5717","5544","1.22","11902","6234","5668","27263","14323","12940","32183","17222","14961","6906","2580","15.3","33.9","0.8","110","1109.5","6292","1411968","490","9027","51","3036","65400","165700","205","1495","19792","225","4878","81168","118","2994","42197","14014","13695","55","2647","38137","12068","6941","6","10","161","1439","1927","22616","913","120","5027","462","42","40","3612","4127","45134","188229","109244","11073","14045","9824","55432","8783","2946","2254","3570","878881","394012","356221","127348","73","1141","702","191","23126","171","21503","3343","339191","75366","18064","20808","10347","16740","15576","46535","14113","47739","73902"
"R30000","和歌山県","1021000","480000","541000","1016000","479000","538000","135000","69000","66000","624000","302000","322000","260000","108000","153000","7689","3970","3719","1.34","11256","5914","5342","12716","7051","5665","17447","9643","7804","4961","2229","17.3","33.3","3.6","93","912.5","5381","1085815","976","19307","95","4895","45600","97400","120","802","9894","310","4087","58989","144","2557","31302","10625","10398","55","2462","31103","9803","4888","2","3","26","632","396","7042","199","2","1558","293","22","53","1877","3362","33957","136717","103015","10919","11905","10364","26009","6371","3293","1943","1114","627049","424932","116274","82655","83","1084","561","227","23562","4","20470","2529","233420","59772","12485","18751","7532","9530","12139","23416","8530","25328","55937"
"R31000","鳥取県","601000","287000","314000","596000","285000","311000","80000","41000","39000","369000","186000","183000","150000","59000","91000","5015","2553","2462","1.47","6601","3420","3181","10160","5775","4385","12625","7062","5563","2879","1172","15.5","33.6","1.3","152","1594.5","2897","628309","505","11447","54","3903","29200","79700","41","426","4803","164","2616","33591","64","1502","18123","6096","5913","31","1551","18012","5719","2492","1","2","43","764","599","6278","285","37","1412","371","24","14","1979","1864","30552","119755","75603","10136","10749","9716","14039","3148","1428","1438","278","307111","199048","30335","77093","41","541","263","197","17045","0","16585","2330","279608","62275","19847","20973","10823","11893","12203","36601","8498","26663","69832"
"R32000","島根県","733000","349000","383000","727000","347000","380000","95000","49000","46000","430000","217000","213000","206000","82000","124000","5914","3051","2863","1.53","8660","4521","4139","11613","6431","5182","14547","7842","6705","3203","1119","15.7","33","1.9","131","1492","3219","950077","557","11197","61","4054","26800","55200","123","621","6213","258","3516","40104","108","1959","21562","7165","6993","53","1925","21724","7024","3220","3","2","70","737","756","6350","300","48","1379","256","19","9","2442","496","31076","123033","92073","10942","11297","10306","13361","3583","1552","1440","344","337327","216212","34928","67563","52","749","289","269","18750","35","19821","3038","302519","69344","18907","23396","11441","11225","12744","36301","12127","30539","76494"
"R33000","岡山県","1956000","938000","1017000","1938000","931000","1007000","272000","139000","132000","1218000","603000","614000","463000","194000","269000","17099","8935","8164","1.41","18325","9576","8749","32164","18190","13974","33904","18926","14978","10130","3657","17","33.7","2.2","85","773","10326","2132769","968","22988","151","11471","34700","91000","344","1695","21885","435","7160","113207","175","4141","56747","18875","18251","94","4187","56113","18010","9338","10","16","360","3256","4590","35667","2046","185","8408","1238","56","18","9686","1148","75213","289705","341444","24423","24558","22887","50138","13772","6379","6024","1154","1230775","826841","118506","270959","163","1625","993","399","38892","80","40694","5504","305216","65138","21074","21481","11428","14600","14286","35795","7995","34484","78936"
"R34000","広島県","2874000","1389000","1485000","2842000","1373000","1469000","398000","204000","193000","1832000","916000","917000","643000","269000","375000","25887","13263","12624","1.43","26070","13623","12447","53031","31190","21841","56702","32887","23815","16135","5514","17","33.4","2.5","86","1047.5","11594","3040703","872","27617","158","15204","59200","183700","328","2357","35828","599","9713","163699","286","5585","83266","27599","26505","137","5737","76978","24581","15148","8","21","208","3867","3393","52917","1586","128","12204","1502","87","35","14508","2750","95013","410065","445684","34303","33443","31282","79854","20340","5831","10071","4307","1661561","760841","446563","445867","225","2636","1529","619","57757","56","56399","7019","328835","70512","19229","21828","10291","16163","13992","48629","14458","34560","79172"
"R35000","山口県","1476000","695000","780000","1463000","690000","773000","190000","97000","93000","895000","440000","455000","389000","156000","232000","11714","5995","5719","1.42","16736","8641","8095","26633","15838","10795","30862","17770","13092","7269","2683","16.2","32.8","1","103","1332","6897","1633666","1047","21033","87","6500","33500","66100","204","1242","17825","355","5306","79778","184","3361","40925","13694","13194","96","3173","37997","12405","5340","5","10","140","1516","1452","16711","723","54","3729","621","41","56","5293","3408","53527","215294","194317","18186","18985","17310","33572","9217","3804","4556","762","784228","475545","85337","215423","121","1318","683","315","25780","16","25584","3242","318352","65489","26203","21159","10475","13751","14307","46318","10150","31214","79285"
"R36000","徳島県","800000","380000","420000","796000","379000","418000","102000","52000","50000","494000","244000","250000","204000","83000","121000","6011","3076","2935","1.3","8484","4457","4027","10761","6130","4631","13681","7592","6089","3751","1530","17.4","33","4.4","85","860.5","3423","844079","735","10596","35","2657","44800","86200","226","795","9014","274","3285","43082","99","1940","22425","7590","7428","44","1905","22386","7375","3824","3","4","125","1536","1171","12320","577","58","2895","595","22","16","2949","309","33105","135606","90326","10014","11098","9802","17907","4395","2080","1876","422","418432","286460","39802","90222","104","800","432","220","16010","27","14506","2532","298138","61625","19049","20749","9272","12674","11746","38368","10777","29393","84486"
