"Code","Prefecture","A1101","A110101","A110102","A1102","A110201","A110202","A1301","A130101","A130102","A1302","A130201","A130202","A1303","A130301","A130302","A4101","A410101","A410102","A4103","A4200","A420001","A420002","A5101","A510101","A510102","A5102","A510201","A510202","A9101","A9201","B4101","B4102","B4103","B4106","B4109","C3301","C3302","C3801","C3802","C3803","C3804","C5401","C5403","E1101","E1301","E1501","E2101","E2401","E2501","E3101","E3401","E3501","E3701","E3702","E4101","E4401","E4501","E4601","E4602","E6101","E6102","E6201","E6202","E6301","E6302","E6501","E650110","E6502","E650210","E7101","E7102","E7201","E7202","F3101","F3102","F3103","F3104","F3105","F3106","G5105","H1800","H1801","H1802","H1803","H2600","H2601","H2602","H2603","I510120","I5102","I5103","J2503","J2505","J250502","J2506","J2526","L3221","L322101","L322102","L322103","L322104","L322105","L322106","L322107","L322108","L322109","L322110"
"R10000","群馬県","1960000","968000","992000","1913000","945000","969000","241000","124000","118000","1151000","593000","558000","567000","251000","316000","13279","6836","6443","1.47","22585","11727","10858","26181","15507","10674","29812","16772","13040","8329","3154","14.9","32","-0.2","90","1192.5","12422","2367889","1197","30235","227","12561","30400","59400","163","1504","13891","312","6882","102310","168","4138","54421","18551","18117","81","3820","52867","17071","8861","8","13","165","1726","1895","26996","874","62","6143","568","70","22","10028","1885","48320","188049","267201","14574","15256","12811","45639","14143","6399","4982","2721","1315596","767386","292715","252527","117","1563","979","416","42745","2","42964","4172","288088","71405","14455","19495","11389","12055","15476","44788","7049","27396","64582"
"R11000","埼玉県","7310000","3648000","3662000","7174000","3582000","3592000","899000","461000","438000","4510000","2326000","2185000","1900000","862000","1039000","53069","27008","26061","1.36","65764","35789","29975","161538","88224","73314","146615","80586","66029","33728","12161","15.4","32.8","-0.4","93","1308.5","38075","7933836","694","22513","374","17660","110000","279700","563","6764","97257","819","20554","374119","446","12443","190182","64508","61755","196","11221","177514","56970","32535","13","28","237","4511","4153","113025","1851","38","22069","1319","108","28","20702","2930","142747","630139","692959","27725","32261","21774","239199","59280","14769","24056","20259","4739872","1746854","1947920","1035416","295","4261","3542","1187","103635","1258","102434","16083","301340","78135","18810","21888","10776","12941","14764","41201","18107","29933","54785"
"R12000","千葉県","6246000","3103000","3143000","6141000","3056000","3084000","755000","387000","368000","3799000","1950000","1849000","1692000","766000","926000","44054","22647","21407","1.34","59009","31977","27032","145367","80337","65030","129164","71997","57167","28680","10359","16.3","31.4","2.8","90","1250","30818","6993519","1328","55404","190","33706","72500","220200","520","5290","80085","805","18381","316441","402","10912","161500","54798","53223","183","9713","151839","49149","27348","8","27","205","4108","3393","101147","1658","207","21123","2604","97","19","19924","590","112270","532527","602897","23755","30123","20178","225923","51413","12680","21575","16816","4068406","1490614","1644724","914556","254","3759","3255","940","91435","1787","90202","12862","294940","79280","7803","21001","10554","12064","12696","42048","13670","36261","59563"
"R13000","東京都","13724000","6760000","6964000","13273000","6538000","6735000","1542000","788000","754000","9021000","4605000","4417000","3160000","1368000","1793000","108990","55818","53172","1.21","116451","61471","54980","419283","218753","200530","343785","187715","156070","84991","23055","15.8","31.8","1.7","95","1430","47297","14619926","2024","169224","718","110641","342600","1824500","995","11120","157418","1335","34036","601414","807","19471","304199","102257","98452","429","19340","316903","101782","65814","38","138","834","51214","13406","665984","6172","1057","154073","14765","403","154","145719","24696","326193","1505384","2743679","99432","71673","60945","706090","141935","15301","71261","54725","8652536","1752972","4059993","2783052","597","13257","10632","2414","235571","8586","226588","40286","333072","86412","26131","21059","12732","14819","16237","33565","20301","37046","64771"
"R14000","神奈川県","9159000","4569000","4590000","8989000","4486000","4502000","1122000","574000","548000","5763000","2979000","2784000","2274000","1015000","1258000","68131","34788","33343","1.34","80352","43285","37067","207941","113252","94689","194786","108864","85922","46274","15370","16.3","31.2","3.1","97","1628.5","39070","8406943","1341","50275","338","32600","176200","522100","667","8059","118478","887","25328","461553","476","14620","229641","77611","74126","235","12883","207864","66239","40369","15","32","346","5448","6509","179846","2826","168","35652","3772","110","12","26552","3274","172678","772339","830324","30208","34557","24314","389500","74756","14006","31665","28738","5409102","1615624","2488769","1285423","291","6661","4915","1524","129604","756","130844","21236","332034","85457","18750","20075","12662","14681","16228","45332","16578","39351","62921"
"R15000","新潟県","2267000","1098000","1169000","2253000","1093000","1160000","265000","136000","129000","1292000","658000","634000","709000","304000","405000","14967","7708","7259","1.41","29323","14650","14673","21372","12590","8782","27938","15444","12494","8916","2902","13.7","29.8","0.3","169","2036.5","13508","2172345","2140","44470","294","20282","26000","74800","97","862","7257","474","8300","110916","237","4902","56940","19201","18727","103","4372","58524","18890","8658","5","18","96","2372","1423","26106","606","36","5914","1120","81","6","15272","129","75331","273175","408052","27448","27777","26287","42387","12046","6174","4506","1303","1143083","780259","132101","226142","109","1675","1162","700","66370","2","60282","7551","291583","72534","20406","25663","9704","9252","10698","47775","10920","23572","61059"
"R16000","富山県","1056000","511000","544000","1043000","505000","537000","124000","64000","60000","598000","306000","292000","334000","142000","192000","7178","3725","3453","1.55","13161","6543","6618","12305","7360","4945","13398","7429","5969","4360","1393","14.3","31.3","0.2","183","2699.5","7602","1162682","433","15034","99","8782","30500","72600","57","430","3807","193","3598","51932","82","2116","28534","9656","9532","53","2306","28708","9195","4768","2","5","76","1061","1037","10322","476","12","2334","459","27","23","3300","3226","30100","109960","187365","11643","11801","11005","25714","6588","3240","2599","735","636274","433911","75275","124597","87","760","445","293","31675","0","29536","2767","315868","75469","16361","24743","11216","10510","12089","45051","8580","28992","82857"
"R17000","石川県","1147000","556000","591000","1136000","550000","586000","145000","74000","71000","671000","341000","331000","331000","141000","190000","8696","4432","4264","1.54","12727","6317","6410","17856","10641","7215","18484","10753","7731","5169","1540","15","31.2","1.1","179","2703","6062","1210100","760","25574","134","12259","42000","104200","59","713","6752","211","4114","59784","89","2233","31422","10560","10439","56","2455","32430","10357","5697","5","12","101","2634","1647","25233","803","26","5543","853","38","20","4707","3312","32371","124475","203658","11404","11378","10309","31156","7716","3681","2970","1050","741411","475162","111908","151673","81","876","482","339","36488","0","34153","3547","335446","79714","17995","22931","10328","13717","10736","51248","18238","33219","77320"
"R18000","福井県","779000","378000","401000","767000","373000","394000","101000","52000","49000","446000","226000","220000","232000","100000","132000","5856","2966","2890","1.62","9347","4672","4675","8754","5187","3567","10273","5735","4538","3381","1083","14.6","32","0.4","180","2506.5","4022","789523","987","15792","76","5194","30700","54900","83","391","2585","201","3119","42177","83","1851","21773","7466","7350","35","1677","22592","7365","4183","2","6","64","938","948","9612","452","6","2110","378","20","16","1572","1999","19441","71972","132724","8658","8791","8101","19516","3875","2268","1214","385","407960","305769","43019","57815","58","575","296","269","27069","0","25559","2272","266190","75836","11563","23450","9423","9537","11172","34521","7821","26530","56337"
"R19000","山梨県","823000","403000","421000","811000","398000","414000","99000","51000","48000","479000","245000","234000","245000","107000","138000","5705","2861","2844","1.5","9678","4903","4775","12258","7054","5204","14942","8327","6615","3610","1373","14.9","33.3","-2.3","86","1076","4658","869903","1341","25272","128","8420","25000","46500","58","505","4160","182","3124","41598","92","1858","22633","7768","7497","42","1915","25206","8341","4768","3","7","66","1238","1095","15895","535","97","3371","300","24","12","2587","142","24121","93787","123949","7612","7987","7101","21403","4845","2880","1195","762","491730","347714","78164","65015","52","692","436","227","23939","0","19860","2286","287703","71521","15406","21574","9121","11879","12539","38964","9153","26806","70739"
"R20000","長野県","2076000","1012000","1064000","2047000","999000","1047000","260000","133000","127000","1169000","596000","574000","647000","283000","364000","14519","7432","7087","1.56","25665","12760","12905","25682","14373","11309","28363","15382","12981","8978","3212","11.9","30.2","-4.1","116","1194","12040","1941398","2677","63045","509","27041","25300","54200","94","920","9475","372","7263","109385","196","4757","58490","20070","19460","99","4470","58156","18844","8991","9","9","239","1551","3063","14816","1304","60","3057","706","61","22","6599","1852","60552","239248","382130","21522","21758","20331","48847","12020","6662","3701","1629","1183563","817665","168856","190592","114","1581","1025","545","58977","0","50044","6406","278871","66987","21389","24150","11635","10311","13507","45155","5663","24470","55604"
"R21000","岐阜県","2008000","973000","1035000","1970000","956000","1014000","258000","132000","126000","1161000","582000","579000","589000","259000","330000","14039","7138","6901","1.51","22964","11781","11183","24868","14015","10853","30623","16363","14260","8392","2963","15.9","32.9","0.4","118","1864","10682","2152385","1133","25012","210","11927","33600","88100","177","1926","21628","371","7285","108707","188","4423","57976","19991","18938","81","4052","55914","18240","10117","11","12","307","1800","4125","19331","1575","74","4338","617","34","36","4263","3719","47133","185314","318991","15604","16150","13866","55941","11355","5852","3127","2333","1155770","732338","255753","163996","89","1585","965","414","46410","2","39057","4468","303296","72378","14567","22677","11054","12228","12612","50385","17940","29572","59885"
"R22000","静岡県","3675000","1810000","1866000","3605000","1776000","1828000","464000","238000","226000","2143000","1100000","1043000","1069000","472000","597000","26261","13474","12787","1.52","41078","21193","19885","50088","29390","20698","55330","31442","23888","16573","5983","16.8","31.5","2.4","100","2108","20129","3749917","3004","69927","380","29752","65900","140300","416","3659","45079","510","11440","193560","295","6972","101903","34622","32923","138","6843","99733","32434","17162","5","12","134","2099","2201","33016","1048","84","7482","819","91","26","14089","1644","92563","379743","602762","27107","27763","25265","104262","23589","11755","7527","4150","2268404","1433218","414441","406762","149","2708","1766","599","62326","456","60128","6512","281962","76228","21445","21686","9795","10117","11437","34506","10603","25690","60454"
"R23000","愛知県","7525000","3764000","3761000","7328000","3668000","3659000","1010000","518000","493000","4663000","2419000","2244000","1852000","827000","1025000","62436","31994","30442","1.54","67177","35929","31248","110577","64875","45702","105738","62139","43599","40072","12471","15.9","32.7","1","105","1701.5","42278","8932521","1175","59342","301","28769","100100","391200","477","5237","84903","975","23954","414767","443","13700","210948","71427","66516","222","12516","199697","64684","37641","22","51","488","11211","7889","174418","3663","266","38840","3512","177","70","47082","12558","149520","648078","1143998","40810","38427","34782","263812","62724","19136","25775","17475","5372985","2395033","1715399","1242103","286","5347","3735","1324","166666","185","148345","16831","300195","78959","20972","20535","10732","12469","13432","41635","10492","32623","58346"
"R24000","三重県","1800000","877000","923000","1763000","859000","904000","226000","116000","110000","1051000","533000","518000","522000","228000","294000","12663","6490","6173","1.49","20531","10468","10063","25633","15206","10427","29696","16680","13016","7937","2784","16.1","31.8","2.2","98","1679.5","8906","1976647","1394","31260","99","9482","29300","63900","215","1585","16690","379","7023","95480","171","3988","50428","17430","16595","72","3663","48919","15695","7936","4","7","86","1261","1430","13742","687","60","3060","380","39","48","4254","2853","43037","168468","259904","13000","13614","11880","49352","9894","5202","3307","1298","950862","636186","140120","170707","86","1525","837","411","42877","100","38530","5290","293824","74010","13446","19988","12208","12380","12839","38394","17268","28966","64325"
"R25000","滋賀県","1413000","697000","716000","1390000","686000","705000","200000","102000","97000","856000","435000","420000","357000","159000","198000","11598","6012","5586","1.54","13082","6662","6420","24911","14386","10525","25626","14626","11000","6587","2204","14.8","31.8","0.7","148","1895","7451","1725822","506","14492","132","9143","46500","88200","147","1351","13986","226","5453","82193","107","3124","42021","14299","13890","60","2863","39681","12701","6939","3","8","62","1052","892","30219","386","1","6338","1123","26","11","2385","927","38510","152689","179958","12056","13048","11008","46476","8978","4251","2755","1961","867010","517425","197844","151024","50","1070","556","285","31225","356","31099","3915","282876","78159","13212","23036","13054","11215","11845","39276","11348","29602","52130"
"R26000","京都府","2599000","1242000","1357000","2551000","1219000","1331000","308000","158000","150000","1548000","766000","782000","743000","318000","424000","18521","9476","9045","1.31","26430","13288","13142","53456","28295","25161","55118","29882","25236","11875","4104","16","33.6","1.5","103","1469.5","10068","2563327","921","36189","269","27038","104000","429400","215","2315","24913","395","8538","128594","198","5251","67723","23014","22298","106","5282","71596","23074","15189","13","34","226","10042","3851","141336","1807","235","31360","3894","64","51","15715","4601","69303","293324","396854","19860","20077","16225","95624","15096","4568","6265","4220","1215671","528949","370979","311467","158","2459","1308","466","53294","227","52808","7287","249704","75471","13970","20385","9202","8345","12950","29387","8971","23846","47178"
"R27000","大阪府","8823000","4241000","4583000","8657000","4162000","4495000","1069000","546000","522000","5356000","2653000","2702000","2399000","1041000","1358000","66602","34131","32471","1.35","87082","46436","40646","152881","81596","71285","149920","82224","67696","45463","16931","16.8","33.8","2.9","85","1275.5","28506","7747009","1230","89598","498","71193","148300","764400","649","6706","92129","1011","27792","441161","527","16829","232262","79381","75718","258","14975","232280","75043","44626","25","55","613","13391","10804","218879","4817","583","46356","4247","227","43","73006","10755","252030","1105390","1554140","71519","64850","56627","328328","67648","10760","33138","23493","4610223","1274326","1873172","1443265","482","8400","5509","1323","150592","1190","148658","15443","260814","74537","20044","20434","8495","9127","14062","28087","9996","25888","50143"
"R28000","兵庫県","5503000","2624000","2879000","5417000","2583000","2834000","692000","355000","338000","3252000","1595000","1657000","1558000","674000","884000","41605","21275","20330","1.47","56584","29109","27475","85438","45900","39538","92095","49990","42105","25480","9113","16.8","32.6","3.2","86","1196","21037","5071492","1525","44704","434","29578","102100","255800","558","4322","54317","766","18576","291341","387","10643","149600","51201","49026","207","10222","142429","46333","28069","17","37","388","6886","6430","114125","2899","277","24761","2077","96","81","18649","7498","135735","574133","661933","36367","38425","31428","192964","33444","9743","13033","10520","2822643","1175020","1004951","631071","318","5053","2981","935","99243","1572","92768","9262","235238","71263","12337","15764","9452","10388","9765","31082","4262","24780","46145"
"R29000","奈良県","1348000","635000","712000","1338000","631000","707000","163000","83000","80000","776000","374000","402000","408000","178000","230000","8965","4583","4382","1.33","14486","7344","7142","23136","11801","11335","26603","13863","12740","5492","2055","15.4","33.2","0","94","1291","5470","1031043","406","9197","66","4409","52300","152200","175","1340","13754","209","4871","70093","117","2928","37756","12808","12505","53","2650","36533","11983","6970","4","11","114","1528","1380","19690","531","128","4351","372","34","32","2890","3347","31528","132518","146878","8317","9708","7021","45988","6377","2640","1934","1753","624933","323519","183596","116121","75","1204","690","199","24723","287","23835","3110","303831","74188","13204","22855","10729","12285","13940","38568","22188","32536","63339"
"R30000","和歌山県","945000","444000","501000","939000","442000","497000","112000","57000","55000","529000","259000","270000","304000","128000","176000","6464","3350","3114","1.52","12772","6339","6433","10719","5903","4816","14207","7554","6653","4040","1714","16.8","33.6","3.1","85","1341.5","4462","754787","716","17220","103","5924","36200","81100","83","587","6228","260","3816","46351","131","2339","25375","8744","8620","48","2178","27333","8793","4200","1","3","28","693","417","7026","197","3","1563","254","23","35","2574","1836","24958","101545","105480","8471","9115","7824","22024","4654","2664","1317","666","453704","315312","68825","68670","75","1035","540","186","22323","29","19316","2279","238907","67556","13266","21053","9178","8837","9376","31133","5504","22531","50473"
"R31000","鳥取県","565000","270000","295000","561000","269000","293000","72000","37000","35000","318000","160000","158000","175000","73000","102000","4310","2210","2100","1.66","7536","3695","3841","8516","4961","3555","10000","5477","4523","2414","894","15.2","32.8","1.1","157","2248","2837","550688","375","9473","60","4519","19600","48000","20","256","2253","128","2514","29418","63","1466","15540","5195","5055","32","1354","15316","4945","2166","1","3","39","872","554","6685","254","3","1443","347","23","15","2082","1396","19654","75349","112012","7695","7909","7085","10322","2943","1624","1108","203","275540","197180","20333","56556","39","497","261","180","18263","0","17616","2247","257533","68355","18994","20109","9492","8627","10385","46107","5433","22228","47802"
"R32000","島根県","685000","330000","355000","678000","326000","351000","85000","43000","41000","370000","189000","181000","230000","97000","133000","5109","2619","2490","1.72","9694","4596","5098","9897","5707","4190","11425","6153","5272","2662","1035","15.3","31.5","1.1","148","1760.5","3088","503988","434","10722","68","4892","21400","39500","92","421","3522","204","3175","34894","102","1934","18246","6233","6103","47","1739","18818","6051","2827","1","2","34","911","484","6641","232","23","1481","246","21","29","2535","436","22035","83261","129529","8183","8678","7642","10316","3328","1715","1312","269","300539","205268","24840","68117","43","721","271","276","21860","119","22406","3629","293721","73698","19239","25525","10754","10098","12126","44194","7194","27173","63720"
"R33000","岡山県","1907000","916000","991000","1888000","907000","980000","243000","125000","118000","1097000","548000","549000","567000","243000","324000","14910","7634","7276","1.54","21604","10764","10840","27554","15377","12177","29736","16368","13368","8832","3241","15.7","33.7","0.5","89","1205.5","9546","2087584","693","20218","167","12533","29100","90100","276","1554","16382","396","7462","101550","164","4139","52682","18015","17408","86","4037","54239","17178","8758","9","17","238","3755","2896","37927","1308","90","8427","1010","52","15","9562","1430","58627","228369","368465","20116","20487","18437","44851","13370","5374","6123","1811","1120283","637815","173374","302596","146","1648","984","408","43554","1048","41684","5473","305472","74869","16295","21932","11043","11591","15990","47248","13082","27648","65774"
"R34000","広島県","2829000","1372000","1457000","2789000","1352000","1438000","368000","188000","180000","1652000","836000","815000","809000","348000","461000","22150","11354","10796","1.56","30795","15450","15345","45695","26594","19101","48871","28089","20782","13177","4603","16.3","33.3","2.1","92","1619.5","11934","2755997","697","28223","190","18574","53500","181500","256","2065","27010","488","9604","151464","267","5524","76520","25863","24707","130","5367","72914","23225","14084","6","20","104","4015","1773","54922","829","34","12038","1259","78","26","12552","2350","69768","302742","519275","26873","25904","23784","70103","21070","5463","9003","6522","1705296","652192","634075","416260","211","2546","1566","639","66165","186","62248","7602","303131","77461","16852","20741","10802","11716","12454","48044","14609","28825","61628"
"R35000","山口県","1383000","655000","727000","1369000","649000","720000","164000","84000","80000","757000","378000","378000","462000","193000","269000","9455","4836","4619","1.57","18712","9293","9419","21147","12653","8494","25240","14303","10937","5681","2194","15.6","33.9","0.3","114","1764","6315","1305573","743","18452","90","7203","25400","45000","180","1448","15359","313","5137","68788","167","3111","35488","12102","11721","80","2980","34625","11291","4975","5","10","92","1447","919","17965","411","10","3700","537","41","43","4975","3041","37572","146913","211727","13472","14129","12494","26434","7878","3535","3005","1242","698269","403630","124192","157297","117","1268","668","300","25867","100","24252","3265","289336","65606","19124","21533","10890","9985","13071","51913","8227","27445","61543"
"R36000","徳島県","743000","354000","389000","739000","353000","386000","85000","44000","41000","418000","207000","210000","241000","103000","138000","5182","2675","2507","1.51","10207","5040","5167","9162","5164","3998","11133","6010","5123","2985","1169","16.7","32.7","3.1","82","1496","3431","689536","535","9686","45","3195","29900","60200","143","720","6238","199","3072","35788","90","1836","19240","6581","6450","38","1660","19486","6263","3258","3","4","96","1634","725","11781","327","19","2534","513","17","4","2208","116","22127","92773","117876","8314","8721","7869","14583","4764","2144","2166","297","419604","260202","30103","122072","94","730","428","203","16985","94","15422","2392","273835","67317","13143","20650","11538","12767","10573","30456","12652","29672","65066"
