"Code","Prefecture","A1101","A110101","A110102","A1102","A110201","A110202","A1301","A130101","A130102","A1302","A130201","A130202","A1303","A130301","A130302","A4101","A410101","A410102","A4103","A4200","A420001","A420002","A5101","A510101","A510102","A5102","A510201","A510202","A9101","A9201","B4101","B4102","B4103","B4106","B4109","C3301","C3302","C3801","C3802","C3803","C3804","C5401","C5403","E1101","E1301","E1501","E2101","E2401","E2501","E3101","E3401","E3501","E3701","E3702","E4101","E4401","E4501","E4601","E4602","E6101","E6102","E6201","E6202","E6301","E6302","E6501","E650110","E6502","E650210","E7101","E7102","E7201","E7202","F3101","F3102","F3103","F3104","F3105","F3106","G5105","H1800","H1801","H1802","H1803","H2600","H2601","H2602","H2603","I510120","I5102","I5103","J2503","J2505","J250502","J2506","J2526","L3221","L322101","L322102","L322103","L322104","L322105","L322106","L322107","L322108","L322109","L322110"
"R10000","群馬県","2022000","996000","1026000","1987000","978000","1009000","288000","147000","140000","1304000","664000","640000","429000","184000","245000","17061","8696","8365","1.36","18061","9637","8424","29504","17169","12335","31960","18052","13908","10877","3899","14.8","32.2","-1.3","106","1479","15782","3516926","1565","36523","200","10099","38400","80600","235","1934","25698","349","6877","119741","182","4044","59191","19962","19303","90","4032","55879","18663","9427","13","14","228","1511","3498","22464","1728","134","4879","551","72","43","10429","2073","64550","252193","313319","21029","20901","18616","55336","18930","8888","6133","3691","1837622","1158801","389745","275095","128","1542","944","413","39362","61","43930","5251","293674","63204","28975","18949","8267","12160","11333","37534","11233","26577","75442"
"R11000","埼玉県","7079000","3564000","3515000","6997000","3526000","3471000","983000","503000","480000","4863000","2497000","2365000","1225000","561000","665000","61201","31335","29866","1.24","48579","26957","21622","169949","95414","74535","162241","91202","71039","40907","14117","15.3","32.6","-0.6","95","1438.5","47105","10047613","880","21796","357","14857","116900","254000","648","7221","120074","831","19654","404046","450","11604","195502","65767","63427","208","11324","173958","57018","30024","15","27","341","4031","6436","116160","2857","248","21531","1511","113","33","21789","3701","177979","759393","677093","35187","43203","29211","264610","77427","21546","23968","31543","6669984","2701462","2981031","969724","311","3865","3273","838","72424","1386","75658","10985","350189","79993","21382","21999","10587","19555","12607","46231","27097","41060","69678"
"R12000","千葉県","6084000","3041000","3043000","6010000","3008000","3002000","820000","420000","400000","4136000","2112000","2024000","1118000","505000","614000","51762","26580","25182","1.23","44778","24628","20150","162526","91668","70858","150128","85594","64534","36389","12440","16","30.8","1.6","112","1726","37997","9824136","1665","42658","173","24004","80400","206800","596","5562","99141","864","18052","337457","407","10286","161139","54625","52944","197","9824","149979","49561","25362","16","26","388","3993","6361","107890","2804","352","22485","2916","109","31","20128","858","156657","683998","504510","26871","36697","23895","250884","71912","16013","22035","33168","6242399","2026275","3263212","906613","251","3672","3073","686","69811","1066","71440","9259","309106","72539","22306","19508","8248","13386","13571","40126","16278","39099","64045"
"R13000","東京都","12704000","6322000","6382000","12443000","6196000","6247000","1467000","753000","714000","8777000","4503000","4274000","2415000","1049000","1366000","101674","52391","49283","1.02","93596","50908","42688","437535","238218","199317","347456","193160","154296","89413","26347","16.4","31.1","2","106","1740","52255","17960624","2004","126266","687","89280","311800","1311400","1095","11107","178850","1387","30323","586492","828","18252","298062","99232","96042","451","18889","311757","101138","61983","60","130","1360","45041","27787","603460","13128","2626","146581","15876","461","176","174699","29798","466532","1922405","2569847","140233","99157","89877","656769","180712","19338","80058","79966","12234009","2447344","6261110","3433014","605","12458","10536","1651","162727","4908","164457","26129","328312","79819","25450","21815","10900","16425","15265","32559","18621","38762","68695"
"R14000","神奈川県","8846000","4467000","4379000","8727000","4409000","4317000","1193000","612000","582000","6075000","3147000","2928000","1561000","702000","859000","79118","40724","38394","1.23","58898","33016","25882","236863","133074","103789","215015","123505","91510","57046","18447","16","30.8","1.9","107","1856","49092","12598943","1763","48126","305","25985","181700","381600","743","8421","148854","900","23704","483434","485","13687","222343","74367","70413","247","12468","192972","63351","36201","22","27","489","4914","9563","181868","4457","558","36084","4333","119","21","26849","3258","228479","998778","932522","46875","53167","39998","415711","101149","19743","34036","47057","8170390","2391458","4365572","1397147","307","6190","4747","871","83000","1577","86679","12656","323741","74692","27371","21823","9992","15350","15496","35856","18728","38035","66398"
"R15000","新潟県","2420000","1171000","1249000","2409000","1167000","1242000","323000","165000","158000","1503000","761000","742000","592000","244000","348000","18985","9689","9296","1.37","23939","12640","11299","25909","15195","10714","32832","18440","14392","11437","3660","13.9","31.9","-0.7","172","2014.5","18850","4094300","2956","50305","280","17929","32900","102500","161","1467","17767","575","8981","136514","247","5217","71171","24333","23817","120","5204","71928","23714","11098","6","16","171","2176","2678","23177","1262","111","5445","1138","77","12","18368","340","120240","411191","437863","44165","45129","43447","53073","19606","9974","6758","2715","2143945","1495178","296447","339262","119","1702","1179","704","60368","28","58027","6875","300496","69525","17403","23705","8317","13636","10815","41195","9982","34655","71262"
"R16000","富山県","1110000","535000","575000","1099000","530000","569000","148000","76000","72000","697000","351000","347000","265000","108000","157000","8965","4632","4333","1.34","10963","5732","5231","14808","8777","6031","16117","9029","7088","5342","1768","14.2","32.7","-1.2","180","2583","8114","1839327","560","15350","82","6720","39300","96300","100","752","8929","211","3669","61441","86","2085","30076","10176","10000","57","2400","29794","9942","5323","4","5","75","1064","1429","9807","819","118","2140","435","35","34","3651","2627","44027","161532","187509","16351","16675","15772","30407","9224","4310","3970","934","926410","656657","98867","170277","97","783","465","320","30970","0","30198","3717","368707","76239","15760","27916","10026","13158","10349","46837","11655","31257","125509"
"R17000","石川県","1173000","566000","607000","1165000","562000","602000","164000","84000","80000","755000","378000","377000","253000","103000","149000","10235","5156","5079","1.36","10294","5405","4889","18784","11038","7746","20999","12230","8769","6267","2007","14.6","32.4","-0.2","173","2447","7692","1956529","953","26125","124","10075","52500","92000","78","718","8566","238","4208","68295","110","2346","33751","11321","11126","62","2629","33845","11226","6125","6","11","143","2426","2293","23889","1158","102","5320","943","37","27","5131","3746","51867","191606","219870","19718","19919","18756","33546","9537","4541","3581","1410","960665","630284","153311","176369","93","858","476","390","39123","0","37145","4692","376745","78385","19806","27697","11483","15777","14296","59063","12182","35882","102174"
"R18000","福井県","820000","396000","423000","808000","392000","416000","119000","61000","58000","511000","256000","254000","189000","78000","111000","7324","3760","3564","1.5","7725","3989","3736","10186","5996","4190","12190","6879","5311","4224","1342","14.5","33.1","-1.1","168","2251","5149","1232150","1285","17835","74","4297","42600","82500","128","554","6174","215","3245","49467","87","1897","25140","8448","8269","39","1889","25248","8273","4592","3","4","86","922","1160","9033","473","25","2103","363","25","25","2443","2794","30121","107006","135874","11908","12037","11356","22974","5921","2831","2165","683","626922","438871","75129","96666","73","578","274","280","24955","0","24676","2879","311582","70941","12738","25796","9772","15184","12177","38261","11271","28564","86879"
"R19000","山梨県","880000","431000","449000","867000","426000","442000","125000","64000","61000","557000","284000","274000","198000","83000","115000","7094","3612","3482","1.34","8380","4429","3951","14032","8160","5872","16460","9284","7176","4588","1707","15.1","33.2","-2.5","95","1111.5","5742","1217082","1616","25929","104","6459","33700","60900","75","627","7980","219","3456","53172","106","2032","27384","9282","9084","45","2066","27867","9026","5083","5","9","93","1037","1583","16598","778","121","3504","373","24","20","2627","359","29405","117358","112448","9379","9567","8920","27169","6638","3846","2200","523","670149","504883","55865","105172","54","652","419","240","20950","0","20708","2262","301922","68339","15247","22117","9672","13403","12428","41988","11477","32999","74252"
"R20000","長野県","2189000","1065000","1124000","2155000","1050000","1105000","310000","159000","151000","1346000","680000","666000","533000","226000","307000","18775","9639","9136","1.44","21116","10921","10195","31311","17893","13418","35274","19726","15548","11756","3872","12.1","32.7","-5.6","113","1155.5","16085","3119384","3482","71884","518","26166","27000","69800","120","1107","14304","402","7886","129362","201","4799","64874","21809","21212","107","4771","63189","20576","10109","11","7","276","1418","3820","14809","1769","161","3374","801","61","39","6227","2491","82622","317517","357260","30451","30748","29516","60846","17882","9200","5543","3025","1864994","1262151","316187","277693","122","1533","1003","612","60077","0","56141","5764","307552","67411","16277","24650","11816","14348","13403","38032","7172","32459","81983"
"R21000","岐阜県","2105000","1019000","1086000","2066000","1001000","1064000","302000","154000","148000","1347000","669000","678000","455000","196000","259000","18092","9188","8904","1.35","18638","10021","8617","30783","17661","13122","34518","19079","15439","10772","3447","16","34.4","0.2","124","1895.5","13817","3627112","1501","26848","177","9545","37400","80100","192","1807","25034","394","7497","126086","202","4431","62595","20877","19886","85","4304","60376","20055","10723","10","12","314","1596","5814","18079","2684","232","4139","578","41","44","5591","3976","66516","257218","337651","23255","24264","21319","69440","16750","7907","6190","2255","1677262","1105294","266054","287990","95","1523","935","438","45940","18","42708","4439","299021","70133","13625","23848","8336","14877","12544","38060","13998","31813","71787"
"R22000","静岡県","3795000","1871000","1924000","3720000","1832000","1888000","530000","272000","257000","2460000","1252000","1207000","808000","348000","460000","32905","16803","16102","1.39","32001","17133","14868","63226","37806","25420","65290","37531","27759","21663","7281","16.7","30.6","1.9","114","2087","27557","6373801","4199","77054","353","23132","76300","141600","531","4556","68036","546","11409","216524","293","6895","109373","37360","35666","148","7457","107756","36105","18804","8","14","146","1988","3147","33339","1475","173","7255","977","100","45","14616","1700","117619","465322","551088","38009","38543","36382","124993","38971","17006","17512","3949","3510044","2271695","399951","799068","156","2650","1734","505","49510","377","51972","7070","295837","68284","21832","22078","7678","12094","12551","36792","15237","34660","64631"
"R23000","愛知県","7307000","3666000","3641000","7140000","3583000","3557000","1079000","554000","525000","4919000","2534000","2385000","1311000","582000","729000","69999","35935","34064","1.36","52294","28543","23751","132374","81169","51205","111375","65515","45860","46374","13861","15.9","33.6","0.4","119","1611.5","46895","13067467","1645","54382","289","26284","99700","283100","531","5633","102598","985","21901","436364","439","12282","207525","68662","64186","233","12128","190464","62399","36007","28","49","660","9632","12797","166437","5878","432","37049","3664","192","123","51187","14375","175678","748701","1439104","67593","51635","48493","292765","86865","24075","43878","18233","7217069","3301066","1896408","1983689","310","4864","3575","1178","146616","481","139006","13891","277661","68913","19220","21009","8586","14334","11272","36014","13720","29678","54915"
"R24000","三重県","1872000","910000","961000","1832000","891000","941000","264000","135000","129000","1196000","599000","596000","413000","176000","237000","15816","8027","7789","1.35","17156","8938","8218","33040","19908","13132","32430","18486","13944","9889","3508","16","31.6","1.8","109","1385.5","12616","3384573","1998","34050","63","5741","38200","69100","261","1695","22072","440","7191","109383","187","4085","55103","18577","17913","79","4002","54114","17911","9146","4","7","98","1150","1842","13941","854","65","3140","429","49","88","4058","3718","57616","225191","305243","17468","18548","16459","61362","19978","7391","10404","1946","1611450","990064","209869","401247","99","1466","853","440","39796","11","38778","5025","302937","67762","14560","22295","10727","14121","12456","41702","14803","32508","72004"
"R25000","滋賀県","1390000","687000","703000","1365000","674000","691000","213000","109000","103000","918000","466000","452000","258000","111000","148000","13448","7023","6425","1.41","10507","5490","5017","30650","18166","12484","27759","16244","11515","7705","2459","14.7","32.7","0.5","134","1661.5","11190","2697801","606","12564","116","6342","51900","84900","189","1536","19887","237","5006","86465","106","2907","41581","13922","13462","58","2853","39892","13211","7331","4","7","93","879","1518","32774","748","43","7312","1097","26","12","2242","787","47673","185611","225664","15322","16212","13822","49661","15972","6142","6494","3309","1400957","812117","330303","255543","53","932","545","239","24588","297","25537","3907","300765","74773","14855","22031","10271","14638","13803","36545","12323","28921","72607"
"R26000","京都府","2646000","1272000","1374000","2601000","1250000","1351000","348000","178000","170000","1743000","860000","883000","552000","232000","320000","22100","11368","10732","1.19","22419","11488","10931","59001","31896","27105","61791","34048","27743","14477","5091","15.9","34.9","0.9","114","1582.5","13296","3424078","1009","30844","172","19232","111000","266700","236","2230","33361","450","8479","142185","209","4934","70132","23356","22422","106","5325","73653","24197","15222","19","30","381","8288","7546","135225","3471","579","29967","4235","66","60","17657","5675","105287","446107","387702","29504","29030","24841","101021","25868","6088","9937","9709","2028483","746042","856676","419515","165","2506","1317","492","49019","162","50369","6805","273516","74662","20370","21041","8131","12403","11376","30844","10458","25196","59036"
"R27000","大阪府","8828000","4281000","4547000","8654000","4198000","4456000","1218000","624000","594000","5872000","2901000","2971000","1725000","750000","975000","77641","39735","37906","1.22","69007","37664","31343","166172","90808","75364","172525","96152","76373","53142","20465","17","35","2.3","112","1399.5","38624","12029607","1316","69157","327","48012","157500","436600","814","7999","136782","1048","25660","502991","527","15094","239492","79391","75834","284","15014","222916","71188","39544","39","55","906","11935","18903","204068","8995","1087","44795","4654","247","69","86825","11041","361279","1450801","1608883","112703","102189","93584","335377","96762","13354","39704","43233","7467235","1681076","3999324","1759468","510","8213","5352","1150","125198","2285","130957","18473","267819","67922","22832","19914","7725","11618","11440","26785","15780","27128","56675"
"R28000","兵庫県","5592000","2679000","2913000","5508000","2639000","2869000","790000","404000","385000","3646000","1782000","1864000","1155000","492000","663000","48771","25096","23675","1.28","46476","24701","21775","102407","55693","46714","102309","56600","45709","31044","10914","16.9","33.3","2.7","103","1479.5","29560","7970084","1907","43218","386","24401","94400","182500","762","4872","75878","834","18111","328422","400","10575","159530","53813","51672","222","10566","149907","48938","28393","23","39","630","5890","10573","108090","4983","565","24601","2208","105","97","18723","9912","205262","823938","684236","56003","59245","50831","216484","52152","12166","17068","22623","4653659","1629284","2243066","755160","321","4851","2886","854","76330","873","79802","10409","264120","70008","12424","18875","7655","12035","10345","35697","11746","29975","55360"
"R29000","奈良県","1417000","673000","743000","1408000","669000","739000","194000","100000","95000","926000","446000","480000","295000","127000","168000","11476","5785","5691","1.22","11684","6132","5552","27920","14548","13372","32602","17438","15164","7000","2549","14.9","34.2","-0.9","120","1364","7801","1506161","498","8857","46","2661","64300","162600","207","1488","20158","231","4897","82411","118","2993","41971","14011","13647","65","2721","39032","12983","7259","7","10","147","1429","2324","22670","1019","130","4867","446","42","43","3921","4302","47045","197211","120480","11192","14048","9913","56514","10619","3615","2581","4410","1066131","479697","463103","122019","74","1119","691","194","23140","154","21698","3379","293996","68136","15893","22014","11096","13652","12912","35942","13343","34837","66171"
"R30000","和歌山県","1029000","484000","545000","1024000","483000","541000","139000","71000","68000","634000","307000","327000","255000","105000","150000","7930","4003","3927","1.34","11031","5853","5178","13550","7623","5927","17555","9716","7839","4999","2261","16.8","33.5","2.1","104","1420.5","5667","1146170","1050","19713","91","4803","46600","100200","120","804","10391","311","4128","59876","146","2587","31532","10677","10445","54","2514","32285","10504","5146","2","3","29","614","437","6965","214","3","1500","234","22","56","1964","3440","37222","148442","103508","11162","12147","10612","26585","6653","3464","2078","955","669055","454332","101202","103144","84","1083","559","229","23458","1","20809","2539","244319","61631","13406","19568","8832","9948","12323","26092","9668","27222","55630"
"R31000","鳥取県","604000","289000","316000","600000","288000","313000","83000","42000","40000","373000","188000","185000","149000","59000","90000","5186","2679","2507","1.51","6328","3255","3073","10262","5876","4386","12153","6811","5342","2983","1201","15","34.3","0.2","158","1625","3269","723437","505","22164","53","4737","30100","80800","41","409","4858","169","2674","34287","64","1512","18269","6223","6023","31","1589","18665","6085","2668","1","2","42","749","616","6409","304","29","1387","367","22","17","1966","1751","30639","119421","80026","10636","11271","10176","14960","3946","1630","1626","685","390616","233882","73058","82545","41","544","266","201","17060","0","16531","2285","274350","65669","17574","21749","8669","10797","9095","36920","8669","31095","64112"
"R32000","島根県","737000","351000","386000","733000","350000","383000","98000","50000","48000","435000","219000","216000","203000","81000","122000","6011","3090","2921","1.53","8453","4357","4096","11691","6519","5172","14669","7982","6687","3305","1199","15","33.4","0.9","155","1885.5","3933","916037","574","11300","61","3992","26800","55000","123","631","6595","263","3549","40672","111","1991","22018","7563","7390","52","1956","22343","7371","3355","2","2","72","729","720","6449","302","57","1469","290","20","9","2444","511","32570","125868","91655","11387","11791","10787","14684","4089","1764","1738","558","411259","254408","62494","91518","52","752","293","265","18050","101","19166","2884","302088","69933","16009","23241","11621","15897","11364","36942","9831","28538","78713"
"R33000","岡山県","1956000","939000","1018000","1940000","931000","1008000","274000","141000","133000","1229000","608000","620000","452000","188000","263000","17279","8974","8305","1.4","18317","9626","8691","32660","18570","14090","35403","19462","15941","10292","3739","16.4","34.5","1.2","100","1254","11269","2557328","994","22829","146","10981","35000","89000","345","1653","22476","437","7202","113676","174","4145","56526","19042","18320","100","4254","57783","18822","9594","11","15","389","3178","5119","36127","2329","201","8349","1244","56","18","9985","1601","76639","295990","364618","25364","25194","23684","50868","16354","6784","7324","2101","1453750","900333","209069","336762","164","1626","997","401","38487","53","40600","5484","308330","65844","20295","23270","10986","14785","14273","35379","9902","31009","82587"
"R34000","広島県","2875000","1389000","1486000","2845000","1375000","1470000","401000","206000","195000","1851000","924000","927000","623000","259000","363000","25330","13052","12278","1.37","25722","13621","12101","55270","32603","22667","57895","33442","24453","16209","5484","16.3","33.6","1.9","103","1959.5","13883","4036204","919","27547","153","14598","57800","167700","337","2365","35949","607","9738","165232","286","5622","83088","27892","26677","139","5876","79363","25909","15374","8","21","211","3811","3452","53276","1650","127","12360","1459","87","37","15855","2927","106026","438362","529103","36505","35642","33300","82036","26893","6718","11809","8169","2296270","875796","859981","542616","224","2639","1522","619","57141","142","56239","6916","311015","68690","18060","21646","12949","15001","12375","39948","13496","30914","77934"
"R35000","山口県","1484000","700000","785000","1472000","694000","778000","193000","99000","94000","908000","446000","462000","382000","154000","228000","11692","5935","5757","1.4","16415","8575","7840","27090","16127","10963","31598","18215","13383","7218","2729","15.8","33.6","0.8","119","2224.5","7921","1794183","1073","20778","83","5934","33900","68600","205","1263","18027","355","5335","80851","183","3329","41199","13958","13478","94","3222","39157","12919","5514","6","9","155","1392","1826","16851","895","49","3722","652","40","56","5467","3521","56549","225068","215613","19519","20449","18621","34672","11385","4233","5358","1778","983652","543584","189738","248222","121","1320","680","317","25619","65","25666","3198","317471","67433","16637","21433","10450","14155","16453","42551","11617","30283","86459"
"R36000","徳島県","806000","382000","423000","801000","381000","420000","104000","53000","51000","501000","247000","253000","201000","82000","119000","6257","3218","3039","1.31","8721","4607","4114","11609","6669","4940","13741","7590","6151","3648","1557","16.7","33.2","2.8","110","1495","4197","942423","743","10576","36","2645","47800","90600","227","778","9168","274","3266","43595","99","1932","22747","7782","7629","44","1958","23371","7879","4010","3","4","131","1536","1332","12642","676","71","2901","654","22","17","3040","291","35168","137179","100377","10684","11608","10440","18862","5223","2460","2206","547","508688","346644","55616","105184","106","791","433","223","16215","48","14795","2493","306635","65114","16223","22360","10397","13556","13133","43381","7238","34340","80892"
