"Code","Prefecture","A1101","A110101","A110102","A1102","A110201","A110202","A1301","A130101","A130102","A1302","A130201","A130202","A1303","A130301","A130302","A4101","A410101","A410102","A4103","A4200","A420001","A420002","A5101","A510101","A510102","A5102","A510201","A510202","A9101","A9201","B4101","B4102","B4103","B4106","B4109","C3301","C3302","C3801","C3802","C3803","C3804","C5401","C5403","E1101","E1301","E1501","E2101","E2401","E2501","E3101","E3401","E3501","E3701","E3702","E4101","E4401","E4501","E4601","E4602","E6101","E6102","E6201","E6202","E6301","E6302","E6501","E650110","E6502","E650210","E7101","E7102","E7201","E7202","F3101","F3102","F3103","F3104","F3105","F3106","G5105","H1800","H1801","H1802","H1803","H2600","H2601","H2602","H2603","I510120","I5102","I5103","J2503","J2505","J250502","J2506","J2526","L3221","L322101","L322102","L322103","L322104","L322105","L322106","L322107","L322108","L322109","L322110"
"R37000","香川県","1003000","483000","520000","996000","479000","516000","137000","70000","67000","617000","307000","309000","249000","104000","145000","8600","4426","4174","1.47","10645","5453","5192","19622","11266","8356","21017","11884","9133","5239","1929","16.8","33.8","1.1","101","1086.5","5287","1236083","506","13894","138","8108","42100","106600","178","1159","15911","200","3591","57520","87","2110","27999","9080","8781","45","2220","26644","8596","4316","3","4","105","857","1076","9360","487","38","2202","321","28","40","4693","1032","47582","178617","159100","14989","14432","13565","21736","7492","3191","2798","1359","690858","423919","127947","129055","86","819","460","206","20399","0","20263","3019","325338","67351","17999","22173","11009","14398","12288","36294","11987","33857","97982"
"R38000","愛媛県","1445000","680000","765000","1437000","676000","761000","188000","96000","92000","886000","433000","453000","370000","150000","220000","11561","5895","5666","1.4","15777","8165","7612","20431","11651","8780","23976","13415","10561","7175","2816","16.7","33.1","1.2","104","1315","6714","1420769","586","16533","171","9889","45400","119300","190","1408","19184","358","5560","80600","148","3156","40195","13461","13019","72","3044","38584","12355","6415","5","5","122","1170","1624","15762","784","77","3560","480","47","15","4922","305","61571","235073","159570","18575","18953","17694","25216","9688","4083","4192","1301","861102","518330","129426","208538","131","1237","698","330","26202","47","24178","3528","269631","60621","18146","21233","9635","11124","11840","29643","8838","24943","73610"
"R39000","高知県","775000","364000","412000","772000","362000","410000","95000","49000","46000","464000","228000","236000","215000","85000","129000","5788","3010","2778","1.36","9452","4816","4636","9828","5421","4407","14149","7853","6296","3566","1676","17.3","32.4","1.4","116","2230.5","2809","650112","576","12829","93","6428","45300","114200","63","449","4608","298","3525","40739","139","2312","21738","7357","7140","49","2141","21506","6908","3009","2","3","63","861","885","7602","321","31","1707","313","27","13","3679","832","42333","171139","58382","8991","9631","8802","10598","3987","1504","1685","653","337423","182194","64834","78972","127","574","357","276","22550","55","20301","2925","302395","66697","22604","22534","9698","10604","11422","37377","10890","26676","83893"
"R40000","福岡県","5062000","2393000","2670000","5021000","2372000","2648000","702000","360000","342000","3269000","1595000","1674000","1084000","437000","647000","46695","23915","22780","1.37","45134","23514","21620","103978","57902","46076","107264","61057","46207","30017","11037","17.1","33.3","3","113","1780.5","18822","5919931","1167","48447","354","35801","49900","277200","501","4720","65159","776","15548","285231","379","9460","143925","47548","45825","172","8617","134734","42166","22237","21","34","602","8171","9070","108773","4361","387","24561","2956","185","51","43893","5777","246129","972631","481384","57612","57674","52331","145292","44936","9717","24638","10277","3427378","1264736","973821","1167483","407","4448","2981","876","93038","379","97313","12886","301553","66841","25920","20445","9308","14138","13574","37552","15930","31030","66815"
"R41000","佐賀県","856000","403000","453000","853000","402000","451000","124000","63000","60000","528000","258000","269000","205000","81000","124000","7819","3975","3844","1.55","8983","4592","4391","17408","9414","7994","19469","10682","8787","4210","1468","16.8","33.7","0.9","96","1825.5","4057","952970","417","10296","55","4513","24500","52600","108","753","9354","192","3356","53026","103","2183","28171","9418","9133","46","2193","27843","9017","3934","3","2","103","779","1076","7745","500","40","1759","347","30","5","3194","22","44716","174782","80850","12480","12743","10952","17861","5451","2062","2898","439","469726","281935","46353","136791","96","694","422","218","20155","0","20564","2766","280021","62335","22815","22585","8267","10849","12702","38139","14648","27219","60461"
"R42000","長崎県","1443000","673000","770000","1437000","670000","766000","195000","99000","96000","882000","428000","454000","363000","144000","219000","12173","6247","5926","1.5","15697","8043","7654","25238","14627","10611","34037","19226","14811","6981","2528","17.3","32","2.7","103","1840","4781","1083131","792","21720","59","5921","29000","103400","189","1293","14688","406","5773","84919","212","3691","46008","15622","15273","82","3571","45885","14465","6132","4","10","87","1733","1139","17209","547","50","4035","454","46","12","4861","275","67217","266987","120125","18444","19473","17720","26453","6592","2630","2881","1053","580966","332073","106177","139007","137","1438","739","437","31150","89","32465","4719","271642","66056","19989","22213","9715","13298","11477","30200","9089","24639","64965"
"R43000","熊本県","1826000","858000","968000","1819000","855000","963000","254000","130000","124000","1110000","542000","568000","457000","184000","273000","16462","8384","8078","1.58","18951","9516","9435","31442","17715","13727","35409","19910","15499","9573","3493","17.2","34","0.2","107","2353","8077","1775995","1428","28591","114","7553","29500","140100","152","1174","16482","446","7163","105391","191","4147","55995","18871","18415","85","4059","53461","16801","7089","2","10","51","1675","890","26777","417","8","6154","838","57","8","8897","1178","80405","331732","157627","21366","21873","19902","36141","12014","4354","5843","1528","1036688","567016","152971","282958","179","1453","830","585","44475","104","48480","6567","282031","64950","23467","21682","9378","13547","11973","32634","13292","26535","64573"
"R44000","大分県","1204000","569000","636000","1195000","565000","631000","160000","82000","78000","730000","357000","373000","311000","126000","184000","10306","5272","5034","1.53","12641","6417","6224","22529","13007","9522","24309","13546","10763","6197","2318","16.8","33.3","1.9","100","1655.5","5744","1278198","1379","26264","151","10349","29500","65100","234","1024","12704","348","4693","66321","148","2746","34604","11511","11210","63","2781","34426","10969","5275","5","5","166","964","2196","15275","1010","180","3243","263","43","24","5130","1830","59036","224541","148313","18596","18991","17461","23794","8977","2779","5112","1041","680733","359712","97652","219492","140","965","544","283","20376","1","21743","3136","298803","65467","19608","19076","11243","13439","10398","42306","13231","26599","77436"
"R45000","宮崎県","1141000","536000","605000","1137000","534000","603000","157000","80000","77000","693000","337000","356000","286000","116000","170000","10292","5218","5074","1.6","11932","6170","5762","21695","12158","9537","25969","14566","11403","6239","2619","17.4","32.1","1.1","127","2796.5","5853","1151756","548","15900","129","10478","28300","54400","140","802","10331","274","4323","67783","147","2920","36022","11870","11522","58","2730","35054","11018","4798","3","7","80","963","1047","10184","485","59","2309","290","36","10","4377","259","60857","234146","105085","16996","18044","16447","17603","7394","3093","3129","1056","667099","384048","112960","160318","129","900","527","400","27375","0","29863","4165","266500","60779","15957","18052","9392","9312","13665","39688","8427","27088","64139"
"R46000","鹿児島県","1721000","803000","918000","1716000","801000","915000","239000","122000","117000","1031000","501000","531000","447000","177000","269000","15445","7858","7587","1.59","19943","9992","9951","29862","16980","12882","37228","21064","16164","8793","3447","18.7","33.4","3.4","112","2345.5","7820","1619915","1350","29938","185","13818","33000","89500","267","1325","19314","603","7793","98282","277","4747","53878","18250","17786","101","4696","55176","17586","7343","5","6","169","1442","2457","16749","1164","62","3827","587","52","8","8609","211","97009","373892","149624","26653","27343","25652","26479","11180","4408","4923","1589","945450","528298","153577","241146","236","1437","811","449","30498","268","34072","4850","286435","61440","22662","19668","8061","11482","11184","38489","15631","26932","70887"
"R47000","沖縄県","1378000","675000","703000","1370000","671000","699000","246000","126000","120000","893000","448000","445000","237000","100000","137000","16736","8663","8073","1.78","9492","5196","4296","24957","13592","11365","28177","15643","12534","8898","3565","23.4","32.3","13.9","114","1621","4941","2125856","962","36387","327","28273","42000","116800","282","1102","17136","285","5701","101980","163","3712","51635","17373","16464","69","3835","49456","14792","5473","2","7","34","1237","1071","18336","484","46","3876","315","51","39","9396","1619","79482","312273","91646","14140","17516","13989","27281","13148","2488","8232","2254","1141812","320881","262681","543203","81","806","584","367","29343","1808","33128","5629","247222","55923","27990","20920","7152","8229","10314","33341","10421","20494","52439"
